   0.29520,   0.57271
   0.29600,   0.57039
   0.29680,   0.56806
   0.29760,   0.56573
   0.29840,   0.56339
   0.29920,   0.56105
   0.30000,   0.55870
   0.30080,   0.55634
   0.30160,   0.55398
   0.30240,   0.55161
   0.30320,   0.54923
   0.30400,   0.54685
   0.30480,   0.54446
   0.30560,   0.54207
   0.30640,   0.53967
   0.30720,   0.53726
   0.30800,   0.53485
   0.30880,   0.53243
   0.30960,   0.53000
   0.31040,   0.52757
   0.31120,   0.52513
   0.31200,   0.52269
   0.31280,   0.52024
   0.31360,   0.51778
   0.31440,   0.51532
   0.31520,   0.51285
   0.31600,   0.51037
   0.31680,   0.50789
   0.31760,   0.50540
   0.31840,   0.50291
   0.31920,   0.50040
   0.32000,   0.49790
   0.32080,   0.49538
   0.32160,   0.49286
   0.32240,   0.49034
   0.32320,   0.48780
   0.32400,   0.48527
   0.32480,   0.48272
   0.32560,   0.48017
   0.32640,   0.47761
   0.32720,   0.47505
   0.32800,   0.47248
   0.32880,   0.46990
   0.32960,   0.46732
   0.33040,   0.46473
   0.33120,   0.46213
   0.33200,   0.45953
   0.33280,   0.45693
   0.33360,   0.45431
   0.33440,   0.45169
   0.33520,   0.44906
   0.33600,   0.44643
   0.33680,   0.44379
   0.33760,   0.44115
   0.33840,   0.43850
   0.33920,   0.43584
   0.34000,   0.43317
   0.34080,   0.43050
   0.34160,   0.42783
   0.34240,   0.42514
   0.34320,   0.42245
   0.34400,   0.41976
   0.34480,   0.41706
   0.34560,   0.41435
   0.34640,   0.41163
   0.34720,   0.40891
   0.34800,   0.40618
   0.34880,   0.40345
   0.34960,   0.40071
   0.35040,   0.39797
   0.35120,   0.39521
   0.35200,   0.39246
   0.35280,   0.38969
   0.35360,   0.38692
   0.35440,   0.38414
   0.35520,   0.38136
   0.35600,   0.37857
   0.35680,   0.37577
   0.35760,   0.37297
   0.35840,   0.37016
   0.35920,   0.36735
   0.36000,   0.36453
   0.36080,   0.36170
   0.36160,   0.35886
   0.36240,   0.35602
   0.36320,   0.35318
   0.36400,   0.35033
   0.36480,   0.34747
   0.36560,   0.34460
   0.36640,   0.34173
   0.36720,   0.33885
   0.36800,   0.33597
   0.36880,   0.33308
   0.36960,   0.33018
   0.37040,   0.32728
   0.37120,   0.32437
   0.37200,   0.32145
   0.37280,   0.31853
   0.37360,   0.31561
   0.37440,   0.31267
   0.37520,   0.30973
   0.37600,   0.30678
   0.37680,   0.30383
   0.37760,   0.30087
   0.37840,   0.29791
   0.37920,   0.29493
   0.38000,   0.29196
   0.38080,   0.28897
   0.38160,   0.28598
   0.38240,   0.28298
   0.38320,   0.27998
   0.38400,   0.27697
   0.38480,   0.27396
   0.38560,   0.27093
   0.38640,   0.26791
   0.38720,   0.26487
   0.38800,   0.26183
   0.38880,   0.25878
   0.38960,   0.25573
   0.39040,   0.25267
   0.39120,   0.24960
   0.39200,   0.24653
   0.39280,   0.24345
   0.39360,   0.24037
   0.39440,   0.23728
   0.39520,   0.23418
   0.39600,   0.23108
   0.39680,   0.22797
   0.39760,   0.22485
   0.39840,   0.22173
   0.39920,   0.21860
   0.40000,   0.21546
   0.40080,   0.21232
   0.40160,   0.20918
   0.40240,   0.20602
   0.40320,   0.20286
   0.40400,   0.19969
   0.40480,   0.19652
   0.40560,   0.19334
   0.40640,   0.19016
   0.40720,   0.18697
   0.40800,   0.18377
   0.40880,   0.18056
   0.40960,   0.17735
   0.41040,   0.17414
   0.41120,   0.17091
   0.41200,   0.16769
   0.41280,   0.16445
   0.41360,   0.16121
   0.41440,   0.15796
   0.41520,   0.15471
   0.41600,   0.15145
   0.41680,   0.14818
   0.41760,   0.14491
   0.41840,   0.14163
   0.41920,   0.13834
   0.42000,   0.13505
   0.42080,   0.13175
   0.42160,   0.12845
   0.42240,   0.12514
   0.42320,   0.12182
   0.42400,   0.11850
   0.42480,   0.11517
   0.42560,   0.11183
   0.42640,   0.10849
   0.42720,   0.10514
   0.42800,   0.10178
   0.42880,   0.09840
   0.42960,   0.09497
   0.43040,   0.09157
   0.43120,   0.08821
   0.43200,   0.08490
   0.43280,   0.08166
   0.43360,   0.07851
   0.43440,   0.07546
   0.43520,   0.07253
   0.43600,   0.06974
   0.43680,   0.06709
   0.43760,   0.06461
   0.43840,   0.06230
   0.43920,   0.06018
   0.44000,   0.05826
   0.44080,   0.05654
   0.44160,   0.05504
   0.44240,   0.05376
   0.44320,   0.05272
   0.44400,   0.05190
   0.44480,   0.05133
   0.44560,   0.05101
   0.44640,   0.05092
   0.44720,   0.05108
   0.44800,   0.05149
   0.44880,   0.05214
   0.44960,   0.05302
   0.45040,   0.05414
   0.45120,   0.05549
   0.45200,   0.05706
   0.45280,   0.05884
   0.45360,   0.06083
   0.45440,   0.06301
   0.45520,   0.06538
   0.45600,   0.06791
   0.45680,   0.07061
   0.45760,   0.07345
   0.45840,   0.07641
   0.45920,   0.07950
   0.46000,   0.08268
   0.46080,   0.08594
   0.46160,   0.08927
   0.46240,   0.09265
   0.46320,   0.09606
   0.46400,   0.09948
   0.46480,   0.10290
   0.46560,   0.10630
   0.46640,   0.10965
   0.46720,   0.11296
   0.46800,   0.11619
   0.46880,   0.11933
   0.46960,   0.12237
   0.47040,   0.12529
   0.47120,   0.12807
   0.47200,   0.13070
   0.47280,   0.13316
   0.47360,   0.13545
   0.47440,   0.13756
   0.47520,   0.13946
   0.47600,   0.14116
   0.47680,   0.14264
   0.47760,   0.14390
   0.47840,   0.14492
   0.47920,   0.14571
   0.48000,   0.14626
   0.48080,   0.14656
   0.48160,   0.14662
   0.48240,   0.14644
   0.48320,   0.14601
   0.48400,   0.14534
   0.48480,   0.14443
   0.48560,   0.14329
   0.48640,   0.14192
   0.48720,   0.14033
   0.48800,   0.13852
   0.48880,   0.13652
   0.48960,   0.13432
   0.49040,   0.13194
   0.49120,   0.12938
   0.49200,   0.12668
   0.49280,   0.12383
   0.49360,   0.12085
   0.49440,   0.11775
   0.49520,   0.11456
   0.49600,   0.11129
   0.49680,   0.10796
   0.49760,   0.10458
   0.49840,   0.10117
   0.49920,   0.09775
   0.50000,   0.09433
   0.50080,   0.09093
   0.50160,   0.08758
   0.50240,   0.08428
   0.50320,   0.08106
   0.50400,   0.07792
   0.50480,   0.07490
   0.50560,   0.07199
   0.50640,   0.06923
   0.50720,   0.06661
   0.50800,   0.06416
   0.50880,   0.06189
   0.50960,   0.05980
   0.51040,   0.05791
   0.51120,   0.05624
   0.51200,   0.05478
   0.51280,   0.05355
   0.51360,   0.05254
   0.51440,   0.05178
   0.51520,   0.05125
   0.51600,   0.05097
   0.51680,   0.05093
   0.51760,   0.05114
   0.51840,   0.05159
   0.51920,   0.05229
   0.52000,   0.05322
   0.52080,   0.05438
   0.52160,   0.05577
   0.52240,   0.05738
   0.52320,   0.05921
   0.52400,   0.06123
   0.52480,   0.06345
   0.52560,   0.06585
   0.52640,   0.06841
   0.52720,   0.07114
   0.52800,   0.07400
   0.52880,   0.07699
   0.52960,   0.08009
   0.53040,   0.08329
   0.53120,   0.08657
   0.53200,   0.08991
   0.53280,   0.09329
   0.53360,   0.09670
   0.53440,   0.10013
   0.53520,   0.10354
   0.53600,   0.10694
   0.53680,   0.11029
   0.53760,   0.11358
   0.53840,   0.11679
   0.53920,   0.11992
   0.54000,   0.12293
   0.54080,   0.12582
   0.54160,   0.12858
   0.54240,   0.13118
   0.54320,   0.13361
   0.54400,   0.13587
   0.54480,   0.13794
   0.54560,   0.13980
   0.54640,   0.14146
   0.54720,   0.14290
   0.54800,   0.14411
   0.54880,   0.14509
   0.54960,   0.14583
   0.55040,   0.14633
   0.55120,   0.14659
   0.55200,   0.14661
   0.55280,   0.14637
   0.55360,   0.14590
   0.55440,   0.14518
   0.55520,   0.14423
   0.55600,   0.14305
   0.55680,   0.14163
   0.55760,   0.14000
   0.55840,   0.13816
   0.55920,   0.13611
   0.56000,   0.13388
   0.56080,   0.13146
   0.56160,   0.12888
   0.56240,   0.12615
   0.56320,   0.12327
   0.56400,   0.12027
   0.56480,   0.11716
   0.56560,   0.11395
   0.56640,   0.11067
   0.56720,   0.10732
   0.56800,   0.10393
   0.56880,   0.10052
   0.56960,   0.09710
   0.57040,   0.09368
   0.57120,   0.09029
   0.57200,   0.08695
   0.57280,   0.08366
   0.57360,   0.08045
   0.57440,   0.07734
   0.57520,   0.07434
   0.57600,   0.07146
   0.57680,   0.06872
   0.57760,   0.06613
   0.57840,   0.06371
   0.57920,   0.06147
   0.58000,   0.05943
   0.58080,   0.05758
   0.58160,   0.05594
   0.58240,   0.05453
   0.58320,   0.05334
   0.58400,   0.05238
   0.58480,   0.05166
   0.58560,   0.05118
   0.58640,   0.05095
   0.58720,   0.05095
   0.58800,   0.05121
   0.58880,   0.05171
   0.58960,   0.05244
   0.59040,   0.05342
   0.59120,   0.05463
   0.59200,   0.05606
   0.59280,   0.05771
   0.59360,   0.05957
   0.59440,   0.06164
   0.59520,   0.06389
   0.59600,   0.06632
   0.59680,   0.06892
   0.59760,   0.07167
   0.59840,   0.07456
   0.59920,   0.07757
   0.60000,   0.08069
   0.60080,   0.08391
   0.60160,   0.08720
   0.60240,   0.09055
   0.60320,   0.09394
   0.60400,   0.09735
   0.60480,   0.10078
   0.60560,   0.10419
   0.60640,   0.10758
   0.60720,   0.11092
   0.60800,   0.11419
   0.60880,   0.11739
   0.60960,   0.12050
   0.61040,   0.12349
   0.61120,   0.12636
   0.61200,   0.12908
   0.61280,   0.13165
   0.61360,   0.13405
   0.61440,   0.13628
   0.61520,   0.13831
   0.61600,   0.14013
   0.61680,   0.14175
   0.61760,   0.14314
   0.61840,   0.14431
   0.61920,   0.14525
   0.62000,   0.14594
   0.62080,   0.14640
